symbol,stock_name,industry,market,start_date,end_date,start_price,end_price,range_pct,win_days,span_days,win_low_sum_vol,win_amount,avg_amount,is_st,is_new,has_zero_vol,ipo_dt,days_since_ipo,status
sz300525,博思软件,I65软件和信息技术服务业,SZ,2016-07-26,2016-08-22,14.02,102.89,6.338801711840229,20,27,3311.4300000000003,26791975.0,1339598.75,False,True,False,2016-07-26,0.0,1
sz300527,ST应急,C35专用设备制造业,SZ,2016-08-05,2016-09-01,8.63,43.33,4.020857473928157,20,27,1749541.81,7075445369.0,353772268.45,True,True,False,2016-08-05,0.0,1
sz300528,幸福蓝海,R87广播、电视、电影和录音制作业,SZ,2016-08-08,2016-09-02,8.73,51.8,4.933562428407789,20,25,1523104.5799999998,6841478441.0,342073922.05,False,True,False,2016-08-08,0.0,1
sz300529,健帆生物,C35专用设备制造业,SZ,2016-08-02,2016-08-26,12.96,82.68,5.37962962962963,20,24,545386.95,4172799150.0,208639957.5,False,True,False,2016-08-02,0.0,1
sz300530,领湃科技,C38电气机械和器材制造业,SZ,2016-08-09,2016-09-02,15.77,95.67,5.066582117945466,20,24,220910.03000000003,2016449812.0,100822490.6,False,True,False,2016-08-09,0.0,1
sz300531,优博讯,C39计算机、通信和其他电子设备制造业,SZ,2016-08-09,2016-09-05,17.63,113.3,5.426545660805446,20,27,205609.41999999998,2175245446.0,108762272.3,False,True,False,2016-08-09,0.0,1
sz300532,今天国际,I65软件和信息技术服务业,SZ,2016-08-18,2016-09-09,19.58,103.12,4.266598569969357,20,22,341201.25,3258727524.0,162936376.2,False,True,False,2016-08-18,0.0,1
sz300533,冰川网络,I64互联网和相关服务,SZ,2016-08-18,2016-09-08,48.86,189.26,2.8735161686451085,20,21,491623.65,8610846664.0,430542333.2,False,True,False,2016-08-18,0.0,1
sz300534,陇神戎发,C27医药制造业,SZ,2016-09-13,2016-10-12,16.67,69.2,3.1511697660467908,20,29,593219.23,3767879130.0,188393956.5,False,True,False,2016-09-13,0.0,1
sz300535,达威股份,C26化学原料和化学制品制造业,SZ,2016-08-12,2016-09-05,22.2,122.41,4.513963963963964,20,24,250891.21999999997,2891485730.0,144574286.5,False,True,False,2016-08-12,0.0,1
sz300536,农尚环境,E48土木工程建筑业,SZ,2016-09-20,2016-10-20,10.87,59.18,4.4443422263109476,20,30,590692.29,3241097494.0,162054874.7,False,True,False,2016-09-20,0.0,1
sz300537,广信材料,C26化学原料和化学制品制造业,SZ,2016-08-30,2016-09-22,11.03,55.28,4.01178603807797,20,23,503946.33999999997,2563297834.0,128164891.7,False,True,False,2016-08-30,0.0,1
sz300538,同益股份,F51批发业,SZ,2016-08-26,2016-09-23,20.92,99.8,3.7705544933078388,20,28,257388.38999999998,2377955869.0,118897793.45,False,True,False,2016-08-26,0.0,1
sz300539,横河精密,C29橡胶和塑料制品业,SZ,2016-08-30,2016-09-27,7.34,49.02,5.678474114441418,20,28,299417.01,1396127913.0,69806395.65,False,True,False,2016-08-30,0.0,1
sz300540,蜀道装备,C34通用设备制造业,SZ,2016-08-23,2016-09-09,22.0,82.83,2.765,20,17,357475.11,2681345209.0,134067260.45,False,True,False,2016-08-23,0.0,1
sz300541,先进数通,I65软件和信息技术服务业,SZ,2016-09-13,2016-10-14,13.28,73.0,4.496987951807229,20,31,476538.76999999996,3284164084.0,164208204.2,False,True,False,2016-09-13,0.0,1
sz300542,新晨科技,I65软件和信息技术服务业,SZ,2016-09-20,2016-10-24,10.58,69.0,5.521739130434782,20,34,144740.02000000002,942855157.0,47142757.85,False,True,False,2016-09-20,0.0,1
sz300543,朗科智能,C39计算机、通信和其他电子设备制造业,SZ,2016-09-08,2016-10-13,29.72,134.88,3.5383580080753703,20,35,409477.31,4908252160.0,245412608.0,False,True,False,2016-09-08,0.0,1
sz300545,联得装备,C35专用设备制造业,SZ,2016-09-28,2016-11-01,16.2,101.1,5.2407407407407405,20,34,384357.71,3482126735.0,174106336.75,False,True,False,2016-09-28,0.0,1
sz300546,雄帝科技,C39计算机、通信和其他电子设备制造业,SZ,2016-09-28,2016-10-31,24.52,163.61,5.672512234910278,20,33,132036.91999999998,1934859975.0,96742998.75,False,True,False,2016-09-28,0.0,1
sz300547,川环科技,C29橡胶和塑料制品业,SZ,2016-09-30,2016-11-02,29.13,115.49,2.9646412633024375,20,33,497792.43,5162754208.0,258137710.4,False,True,False,2016-09-30,0.0,1
sz300548,长芯博创,C39计算机、通信和其他电子设备制造业,SZ,2016-10-12,2016-11-08,15.25,101.99,5.687868852459016,20,27,208057.25,1987234309.0,99361715.45,False,True,False,2016-10-12,0.0,1
sz300549,优德精密,C35专用设备制造业,SZ,2016-09-30,2016-11-03,19.84,103.88,4.235887096774193,20,34,340744.67,3330427913.0,166521395.65,False,True,False,2016-09-30,0.0,1
sz300550,和仁科技,I65软件和信息技术服务业,SZ,2016-10-18,2016-11-14,16.54,110.24,5.665054413542927,20,27,128075.48,1362729147.0,68136457.35,False,True,False,2016-10-18,0.0,1
sz300551,古鳌科技,C34通用设备制造业,SZ,2016-10-18,2016-11-14,16.48,109.96,5.672330097087378,20,27,124803.98,1321552061.0,66077603.05,False,True,False,2016-10-18,0.0,1
sz300552,万集科技,C39计算机、通信和其他电子设备制造业,SZ,2016-10-21,2016-11-15,14.7,88.2,5.000000000000001,20,25,311428.57,2529312521.0,126465626.05,False,True,False,2016-10-21,0.0,1
sz300553,集智股份,C40仪器仪表制造业,SZ,2016-10-21,2016-11-17,16.9,124.04,6.339644970414202,20,27,84201.95000000001,985878984.0,49293949.2,False,True,False,2016-10-21,0.0,1
sz300554,三超新材,C30非金属矿物制品业,SZ,2017-04-21,2017-05-10,17.99,63.99,2.556976097832129,20,19,445270.71,2624498982.0,131224949.1,False,True,False,2017-04-21,0.0,1
sz300555,ST路通,C39计算机、通信和其他电子设备制造业,SZ,2016-10-18,2016-11-11,18.48,96.0,4.194805194805195,20,24,488118.25,4315621498.0,215781074.9,True,True,False,2016-10-18,0.0,1
sz300556,丝路视觉,I65软件和信息技术服务业,SZ,2016-11-04,2016-12-01,6.65,48.86,6.347368421052631,20,27,4020.8499999999995,14530815.0,726540.75,False,True,False,2016-11-04,0.0,1
sz300557,理工光科,C35专用设备制造业,SZ,2016-11-01,2016-11-28,16.69,113.09,5.775913720790893,20,27,115098.64,1258917114.0,62945855.7,False,True,False,2016-11-01,0.0,1
sz300558,贝达药业,C27医药制造业,SZ,2016-11-07,2016-11-28,23.19,99.83,3.304872789995687,20,21,647960.1399999999,5852304112.0,292615205.6,False,True,False,2016-11-07,0.0,1
sz300559,佳发教育,I65软件和信息技术服务业,SZ,2016-11-01,2016-11-22,23.18,99.11,3.2756686798964623,20,21,371163.95,3446306368.0,172315318.4,False,True,False,2016-11-01,0.0,1
sz300560,中富通,I65软件和信息技术服务业,SZ,2016-11-01,2016-11-28,13.54,87.0,5.425406203840473,20,27,158270.79,1302923512.0,65146175.6,False,True,False,2016-11-01,0.0,1
sz300561,汇金科技,I65软件和信息技术服务业,SZ,2016-11-17,2016-12-08,31.33,148.5,3.7398659431854453,20,21,319151.9,4305691536.0,215284576.8,False,True,False,2016-11-17,0.0,1
sz300562,乐心股份,C35专用设备制造业,SZ,2016-11-16,2016-12-12,18.76,114.0,5.076759061833688,20,26,139726.51,1465557982.0,73277899.1,False,True,False,2016-11-16,0.0,1
sz300563,神宇股份,C39计算机、通信和其他电子设备制造业,SZ,2016-11-14,2016-12-09,10.61,77.8,6.3327049952874646,20,25,153447.59000000003,1138999833.0,56949991.65,False,True,False,2016-11-14,0.0,1
sz300564,筑博设计,M74专业技术服务业,SZ,2019-11-08,2019-11-18,27.23,56.0,1.056555269922879,20,10,1117413.63,5018821928.0,250941096.4,False,True,False,2019-11-08,0.0,1
sz300565,科信技术,C39计算机、通信和其他电子设备制造业,SZ,2016-11-22,2016-12-13,10.54,51.35,3.8719165085388996,20,21,620013.13,2740327158.0,137016357.9,False,True,False,2016-11-22,0.0,1
sz300566,激智科技,C39计算机、通信和其他电子设备制造业,SZ,2016-11-15,2016-12-08,17.93,89.8,4.008365867261572,20,23,489471.88999999996,3988881357.0,199444067.85,False,True,False,2016-11-15,0.0,1
sz300567,精测电子,C40仪器仪表制造业,SZ,2016-11-22,2016-12-14,23.9,104.88,3.388284518828452,20,22,485366.38000000006,4742376167.0,237118808.35,False,True,False,2016-11-22,0.0,1
sz300568,星源材质,C26化学原料和化学制品制造业,SZ,2016-12-01,2016-12-19,25.98,95.0,2.6566589684372595,20,18,652153.58,5658491697.0,282924584.85,False,True,False,2016-12-01,0.0,1
sz300569,天能重工,C38电气机械和器材制造业,SZ,2016-11-25,2016-12-09,49.88,145.0,1.9069767441860463,20,14,413490.8,4981762619.0,249088130.95,False,True,False,2016-11-25,0.0,1
sz300570,太辰光,C39计算机、通信和其他电子设备制造业,SZ,2016-12-06,2016-12-20,24.71,76.81,2.1084581141238363,20,14,686640.07,4316946073.0,215847303.65,False,True,False,2016-12-06,0.0,1
sz300571,平治信息,C39计算机、通信和其他电子设备制造业,SZ,2016-12-13,2017-01-10,14.45,106.08,6.341176470588236,20,28,25018.62,254075708.0,12703785.4,False,True,False,2016-12-13,0.0,1
sz300572,安车检测,C40仪器仪表制造业,SZ,2016-12-06,2016-12-26,18.21,72.13,2.9610104338275667,20,20,352004.32999999996,2323672676.0,116183633.8,False,True,False,2016-12-06,0.0,1
sz300573,兴齐眼药,C27医药制造业,SZ,2016-12-08,2017-01-05,6.19,45.47,6.3457189014539575,20,28,4929.68,16921643.0,846082.15,False,True,False,2016-12-08,0.0,1
sz300575,中旗股份,C26化学原料和化学制品制造业,SZ,2016-12-20,2016-12-30,26.75,66.99,1.5042990654205606,20,10,493282.75,2946028784.0,147301439.2,False,True,False,2016-12-20,0.0,1
sz300576,容大感光,C39计算机、通信和其他电子设备制造业,SZ,2016-12-20,2017-01-11,9.89,49.0,3.954499494438827,20,22,411496.52,1840005774.0,92000288.7,False,True,False,2016-12-20,0.0,1
sz300577,开润股份,C19皮革、毛皮、羽毛及其制品和制鞋业,SZ,2016-12-21,2017-01-12,23.5,79.0,2.3617021276595747,20,22,454334.38999999996,3317656948.0,165882847.4,False,True,False,2016-12-21,0.0,1
sz300578,会畅科技,I65软件和信息技术服务业,SZ,2017-01-25,2017-02-24,11.64,54.5,3.682130584192439,20,30,470600.88,2419521358.0,120976067.9,False,True,False,2017-01-25,0.0,1
sz300579,数字认证,I65软件和信息技术服务业,SZ,2016-12-23,2017-01-18,15.98,62.23,2.89424280350438,20,26,678594.9599999998,3816515487.0,190825774.35,False,True,False,2016-12-23,0.0,1
sz300580,贝斯特,C36汽车制造业,SZ,2017-01-11,2017-02-08,12.49,30.58,1.4483586869495593,20,28,2062538.75,5579659251.0,278982962.55,False,True,False,2017-01-11,0.0,1
sz300581,晨曦航空,C39计算机、通信和其他电子设备制造业,SZ,2016-12-20,2017-01-09,31.99,112.88,2.5286026883401065,20,20,237588.35,2510095699.0,125504784.95,False,True,False,2016-12-20,0.0,1
sz300582,英飞特,C39计算机、通信和其他电子设备制造业,SZ,2016-12-28,2017-01-11,17.82,49.0,1.7497194163860832,20,14,823524.9,3065893480.0,153294674.0,False,True,False,2016-12-28,0.0,1
sz300583,赛托生物,C27医药制造业,SZ,2024-09-18,2024-10-22,13.07,26.16,1.0015302218821729,20,34,2000611.52,4053208997.0,202660449.85,False,False,False,2017-01-06,2812.0,1
sz300584,海辰药业,C27医药制造业,SZ,2017-01-12,2017-02-15,13.33,48.9,2.668417104276069,20,34,614389.65,2730818532.0,136540926.6,False,True,False,2017-01-12,0.0,1
sz300585,奥联电子,C36汽车制造业,SZ,2016-12-29,2017-01-17,13.01,44.59,2.4273635664873177,20,19,601096.64,2459316923.0,122965846.15,False,True,False,2016-12-29,0.0,1
sz300586,美联新材,C26化学原料和化学制品制造业,SZ,2017-01-04,2017-02-06,12.13,37.9,2.1244847485572955,20,33,712486.9799999999,2437035931.0,121851796.55,False,True,False,2017-01-04,0.0,1
sz300587,天铁科技,C29橡胶和塑料制品业,SZ,2017-01-05,2017-01-17,18.62,41.5,1.2287862513426422,20,12,933100.4000000001,3427479711.0,171373985.55,False,True,False,2017-01-05,0.0,1
sz300588,熙菱信息,I65软件和信息技术服务业,SZ,2017-01-05,2017-02-08,5.93,41.69,6.03035413153457,20,34,361569.79,1376657253.0,68832862.65,False,True,False,2017-01-05,0.0,1
sz300589,江龙船艇,C37铁路、船舶、航空航天和其他运输设备制造业,SZ,2017-01-13,2017-02-15,8.37,50.73,5.060931899641577,20,33,360284.33999999997,1718051616.0,85902580.8,False,True,False,2017-01-13,0.0,1
sz300590,移为通信,C39计算机、通信和其他电子设备制造业,SZ,2017-01-11,2017-02-14,34.18,76.37,1.2343475716793448,20,34,731492.7699999999,5007882152.0,250394107.6,False,True,False,2017-01-11,0.0,1
sz300591,万里马,C19皮革、毛皮、羽毛及其制品和制鞋业,SZ,2017-01-10,2017-02-10,3.98,24.48,5.150753768844221,20,31,851906.25,1882795278.0,94139763.9,False,True,False,2017-01-10,0.0,1
sz300592,华凯易佰,F52零售业,SZ,2017-01-20,2017-02-22,6.25,37.78,5.0448,20,33,704629.36,2438833418.0,121941670.9,False,True,False,2017-01-20,0.0,1
sz300593,新雷能,C38电气机械和器材制造业,SZ,2017-01-13,2017-02-15,7.84,46.68,4.954081632653061,20,33,619903.06,2629847127.0,131492356.35,False,True,False,2017-01-13,0.0,1
sz300595,欧普康视,C35专用设备制造业,SZ,2017-01-17,2017-02-13,28.57,115.0,3.025201260063003,20,27,424864.7199999999,4342130322.0,217106516.1,False,True,False,2017-01-17,0.0,1
sz300596,利安隆,C26化学原料和化学制品制造业,SZ,2017-01-19,2017-02-15,13.55,49.97,2.687822878228782,20,27,948103.3400000001,4217698265.0,210884913.25,False,True,False,2017-01-19,0.0,1
sz300597,吉大通信,I65软件和信息技术服务业,SZ,2017-01-23,2017-02-17,6.64,30.25,3.5557228915662655,20,25,1064967.03,2838797573.0,141939878.65,False,True,False,2017-01-23,0.0,1
sz300598,诚迈科技,I65软件和信息技术服务业,SZ,2017-01-20,2017-02-20,11.53,57.74,4.007805724197746,20,31,342829.0,1739742526.0,86987126.3,False,True,False,2017-01-20,0.0,1
sz300599,雄塑科技,C29橡胶和塑料制品业,SZ,2017-01-23,2017-02-15,8.45,28.74,2.401183431952663,20,23,2532500.3700000006,6485519456.0,324275972.8,False,True,False,2017-01-23,0.0,1
sz300600,国瑞科技,C37铁路、船舶、航空航天和其他运输设备制造业,SZ,2017-01-25,2017-02-28,18.13,75.76,3.1787093215664646,20,34,655799.31,4227420515.0,211371025.75,False,True,False,2017-01-25,0.0,1
sz300601,康泰生物,C27医药制造业,SZ,2017-02-07,2017-03-06,4.35,28.95,5.655172413793104,20,27,17664.469999999998,41550010.0,2077500.5,False,True,False,2017-02-07,0.0,1
sz300602,飞荣达,C39计算机、通信和其他电子设备制造业,SZ,2017-01-26,2017-02-28,17.78,61.61,2.465129358830146,20,33,751016.35,4299657702.0,214982885.1,False,True,False,2017-01-26,0.0,1
sz300603,立昂技术,I65软件和信息技术服务业,SZ,2017-01-26,2017-03-01,5.46,40.1,6.344322344322345,20,34,69674.89,269707984.0,13485399.2,False,True,False,2017-01-26,0.0,1
sz300604,长川科技,C35专用设备制造业,SZ,2017-04-17,2017-05-15,11.93,56.36,3.724224643755239,20,28,701891.73,3416130676.0,170806533.8,False,True,False,2017-04-17,0.0,1
sz300605,恒锋信息,I65软件和信息技术服务业,SZ,2017-02-08,2017-02-28,11.28,51.38,3.5549645390070923,20,20,449717.38,2206874779.0,110343738.95,False,True,False,2017-02-08,0.0,1
sz300606,金太阳,C30非金属矿物制品业,SZ,2017-02-08,2017-03-01,10.03,48.5,3.835493519441675,20,21,485866.23,2191215013.0,109560750.65,False,True,False,2017-02-08,0.0,1
sz300607,拓斯达,C34通用设备制造业,SZ,2017-02-09,2017-03-08,24.74,84.3,2.407437348423606,20,27,574745.99,4478021267.0,223901063.35,False,True,False,2017-02-09,0.0,1
sz300608,思特奇,I65软件和信息技术服务业,SZ,2017-02-13,2017-03-02,19.39,75.0,2.867973182052604,20,17,304091.53,2155202663.0,107760133.15,False,True,False,2017-02-13,0.0,1
sz300609,汇纳科技,I65软件和信息技术服务业,SZ,2017-02-15,2017-03-14,9.74,71.54,6.344969199178645,20,27,230346.8,1476314507.0,73815725.35,False,True,False,2017-02-15,0.0,1
sz300610,晨化股份,C26化学原料和化学制品制造业,SZ,2017-02-13,2017-03-02,13.95,49.97,2.5820788530465952,20,17,520832.35,2386596157.0,119329807.85,False,True,False,2017-02-13,0.0,1
sz300611,美力科技,C36汽车制造业,SZ,2017-02-20,2017-03-09,14.36,59.57,3.1483286908077996,20,17,579679.74,3262308740.0,163115437.0,False,True,False,2017-02-20,0.0,1
sz300612,宣亚国际,L72商务服务业,SZ,2017-02-15,2017-03-13,19.37,90.98,3.696954052658751,20,26,526508.28,4202012414.0,210100620.7,False,True,False,2017-02-15,0.0,1
sz300613,富瀚微,I65软件和信息技术服务业,SZ,2017-02-20,2017-03-13,66.77,304.88,3.566122510109331,20,21,331437.54000000004,9286337408.0,464316870.4,False,True,False,2017-02-20,0.0,1
sz300614,百川畅银,N77生态保护和环境治理业,SZ,2021-05-25,2021-06-09,34.48,70.99,1.0588747099767981,20,15,2487604.91,13214065898.0,660703294.9,False,True,False,2021-05-25,0.0,1
sz300615,欣天科技,C39计算机、通信和其他电子设备制造业,SZ,2017-02-15,2017-03-07,17.24,63.21,2.6664733178654294,20,20,564197.23,3303495879.0,165174793.95,False,True,False,2017-02-15,0.0,1
sz300616,尚品宅配,C21家具制造业,SZ,2017-03-07,2017-03-22,65.22,201.0,2.0818767249310026,20,15,812225.56,14692940701.0,734647035.05,False,True,False,2017-03-07,0.0,1
sz300617,安靠智电,C38电气机械和器材制造业,SZ,2017-02-28,2017-03-22,29.26,137.08,3.684894053315106,20,22,349688.45,4415317430.0,220765871.5,False,True,False,2017-02-28,0.0,1
sz300618,寒锐钴业,C32有色金属冶炼和压延加工业,SZ,2017-03-06,2017-03-31,14.94,109.7,6.342704149933066,20,25,255763.86,2717641140.0,135882057.0,False,True,False,2017-03-06,0.0,1
sz300619,金银河,C35专用设备制造业,SZ,2017-03-01,2017-03-27,13.18,87.88,5.667678300455235,20,26,221541.74,1858177436.0,92908871.8,False,True,False,2017-03-01,0.0,1
sz300620,光库科技,C39计算机、通信和其他电子设备制造业,SZ,2017-03-10,2017-03-30,14.95,62.52,3.1819397993311043,20,20,419086.4800000001,2378648886.0,118932444.3,False,True,False,2017-03-10,0.0,1
sz300621,维业股份,E50建筑装饰、装修和其他建筑业,SZ,2017-03-16,2017-04-06,10.32,36.89,2.574612403100775,20,21,840490.7299999999,2791451986.0,139572599.3,False,True,False,2017-03-16,0.0,1
sz300622,博士眼镜,F52零售业,SZ,2017-03-15,2017-04-06,11.8,49.8,3.220338983050847,20,22,539100.87,2414580860.0,120729043.0,False,True,False,2017-03-15,0.0,1
sz300623,捷捷微电,C39计算机、通信和其他电子设备制造业,SZ,2017-03-14,2017-03-29,33.16,113.56,2.4246079613992766,20,15,443584.97,4095038973.0,204751948.65,False,True,False,2017-03-14,0.0,1
sz300624,万兴科技,I65软件和信息技术服务业,SZ,2018-01-18,2018-02-01,21.85,61.8,1.8283752860411897,20,14,789690.4,4021797560.0,201089878.0,False,True,False,2018-01-18,0.0,1
sz300625,三雄极光,C38电气机械和器材制造业,SZ,2017-03-17,2017-03-30,23.16,65.0,1.8065630397236614,20,13,1394971.8099999998,7334847864.0,366742393.2,False,True,False,2017-03-17,0.0,1
sz300626,华瑞股份,C38电气机械和器材制造业,SZ,2017-03-20,2017-04-11,9.0,38.4,3.2666666666666666,20,22,506432.37999999995,1780434589.0,89021729.45,False,True,False,2017-03-20,0.0,1
sz300627,华测导航,C39计算机、通信和其他电子设备制造业,SZ,2017-03-21,2017-04-12,15.32,68.0,3.43864229765013,20,22,669828.0800000001,4183378080.0,209168904.0,False,True,False,2017-03-21,0.0,1
sz300628,亿联网络,C39计算机、通信和其他电子设备制造业,SZ,2017-03-17,2017-04-06,106.4,378.0,2.552631578947368,20,20,360599.7,12084017183.0,604200859.15,False,True,False,2017-03-17,0.0,1
sz300629,新劲刚,C39计算机、通信和其他电子设备制造业,SZ,2017-03-24,2017-04-19,9.94,54.78,4.5110663983903425,20,26,381591.55,1883423438.0,94171171.9,False,True,False,2017-03-24,0.0,1
sz300631,久吾高科,C35专用设备制造业,SZ,2017-03-23,2017-04-13,14.36,59.57,3.1483286908077996,20,21,345427.0200000001,1843065792.0,92153289.6,False,True,False,2017-03-23,0.0,1
sz300632,光莆股份,C38电气机械和器材制造业,SZ,2017-04-06,2017-05-03,8.87,33.95,2.82750845546787,20,27,894144.1099999999,2633129154.0,131656457.7,False,True,False,2017-04-06,0.0,1
sz300633,开立医疗,C35专用设备制造业,SZ,2017-04-06,2017-04-28,6.28,26.86,3.277070063694267,20,22,1379894.0600000003,3302675657.0,165133782.85,False,True,False,2017-04-06,0.0,1
sz300634,彩讯股份,I65软件和信息技术服务业,SZ,2018-03-23,2018-04-23,9.46,59.4,5.27906976744186,20,31,836896.4500000001,4447381861.0,222369093.05,False,True,False,2018-03-23,0.0,1
sz300635,中达安,M74专业技术服务业,SZ,2017-03-31,2017-04-17,16.36,42.0,1.5672371638141809,20,17,586645.09,2190600948.0,109530047.4,False,True,False,2017-03-31,0.0,1
sz300636,同和药业,C27医药制造业,SZ,2017-03-31,2017-04-17,18.94,45.0,1.3759239704329458,20,17,416194.76,1700818870.0,85040943.5,False,True,False,2017-03-31,0.0,1
sz300637,扬帆新材,C26化学原料和化学制品制造业,SZ,2017-04-12,2017-05-03,12.02,32.12,1.6722129783693842,20,21,958351.6499999999,2821131175.0,141056558.75,False,True,False,2017-04-12,0.0,1
sz300638,广和通,C39计算机、通信和其他电子设备制造业,SZ,2017-04-13,2017-05-03,12.54,48.22,2.8452950558213717,20,20,496984.2099999999,2099709546.0,104985477.3,False,True,False,2017-04-13,0.0,1
sz300639,凯普生物,C27医药制造业,SZ,2017-04-12,2017-04-24,22.07,54.75,1.4807430901676484,20,12,632284.56,3099629366.0,154981468.3,False,True,False,2017-04-12,0.0,1
sz300640,德艺文创,C24文教、工美、体育和娱乐用品制造业,SZ,2017-04-17,2017-05-04,11.29,42.5,2.764393268379097,20,17,442398.66,1698816446.0,84940822.3,False,True,False,2017-04-17,0.0,1
sz300641,正丹股份,C26化学原料和化学制品制造业,SZ,2017-04-18,2017-05-03,12.88,29.6,1.298136645962733,20,15,2367652.21,6172810428.0,308640521.4,False,True,False,2017-04-18,0.0,1
sz300642,透景生命,C27医药制造业,SZ,2017-04-21,2017-05-05,47.65,113.0,1.3714585519412381,20,14,385601.25,3898274281.0,194913714.05,False,True,False,2017-04-21,0.0,1
sz300643,万通智控,C36汽车制造业,SZ,2017-05-05,2017-05-31,5.16,23.31,3.517441860465116,20,26,1898212.4299999997,3772083755.0,188604187.75,False,True,False,2017-05-05,0.0,1
sz300644,南京聚隆,C29橡胶和塑料制品业,SZ,2018-02-06,2018-03-12,21.64,58.99,1.725970425138632,20,34,1095401.8199999998,5432117884.0,271605894.2,False,True,False,2018-02-06,0.0,1
sz300645,正元智慧,I65软件和信息技术服务业,SZ,2017-04-21,2017-05-09,16.3,50.0,2.067484662576687,20,18,521024.75,2425400209.0,121270010.45,False,True,False,2017-04-21,0.0,1
sz300647,超频三,C39计算机、通信和其他电子设备制造业,SZ,2017-05-03,2017-05-18,10.75,36.67,2.4111627906976745,20,15,1284911.8599999999,4143495505.0,207174775.25,False,True,False,2017-05-03,0.0,1
sz300648,星云股份,C35专用设备制造业,SZ,2017-04-25,2017-05-17,18.89,66.0,2.493912122816305,20,22,607016.77,3566970532.0,178348526.6,False,True,False,2017-04-25,0.0,1
sz300649,杭州园林,M74专业技术服务业,SZ,2017-05-05,2017-06-01,11.94,61.6,4.159128978224456,20,27,507108.41000000003,2781013986.0,139050699.3,False,True,False,2017-05-05,0.0,1
sz300650,太龙股份,F51批发业,SZ,2017-05-03,2017-05-17,18.41,52.12,1.8310700706137966,20,14,475390.4199999999,2160089787.0,108004489.35,False,True,False,2017-05-03,0.0,1
sz300651,金陵体育,C24文教、工美、体育和娱乐用品制造业,SZ,2017-05-09,2017-05-22,16.45,46.55,1.829787234042553,20,13,825056.3700000001,3346597704.0,167329885.2,False,True,False,2017-05-09,0.0,1
sz300652,雷迪克,C36汽车制造业,SZ,2017-05-16,2017-05-31,20.97,43.93,1.0948974725798761,20,15,878379.53,3303453894.0,165172694.7,False,True,False,2017-05-16,0.0,1
sz300653,正海生物,C35专用设备制造业,SZ,2017-05-16,2017-06-07,15.47,47.4,2.063994828700711,20,22,748914.7100000001,3181574317.0,159078715.85,False,True,False,2017-05-16,0.0,1
sz300654,世纪天鸿,R86新闻和出版业,SZ,2017-09-26,2017-10-23,9.25,41.47,3.483243243243243,20,27,596713.29,2093463646.0,104673182.3,False,True,False,2017-09-26,0.0,1
sz300655,晶瑞电材,C26化学原料和化学制品制造业,SZ,2017-05-23,2017-06-14,8.3,37.8,3.5542168674698784,20,22,576394.0099999999,1899100440.0,94955022.0,False,True,False,2017-05-23,0.0,1
sz300656,民德电子,C39计算机、通信和其他电子设备制造业,SZ,2017-05-19,2017-06-07,18.72,56.7,2.028846153846154,20,19,481358.82,2356792861.0,117839643.05,False,True,False,2017-05-19,0.0,1
sz300657,弘信电子,C39计算机、通信和其他电子设备制造业,SZ,2017-05-23,2017-06-20,9.32,42.86,3.5987124463519313,20,28,772034.8,3018972755.0,150948637.75,False,True,False,2017-05-23,0.0,1
sz300658,延江股份,C17纺织业,SZ,2020-02-03,2020-02-26,13.15,28.09,1.1361216730038022,20,23,2274726.76,4553088151.0,227654407.55,False,False,False,2017-06-02,976.0,1
sz300659,中孚信息,I65软件和信息技术服务业,SZ,2017-05-26,2017-06-12,15.42,42.3,1.7431906614785992,20,17,714388.5499999998,2745631067.0,137281553.35,False,True,False,2017-05-26,0.0,1
sz300660,江苏雷利,C38电气机械和器材制造业,SZ,2021-07-07,2021-08-02,19.84,42.8,1.157258064516129,20,26,1580376.78,4645775076.0,232288753.8,False,False,False,2017-06-02,1496.0,1
sz300661,圣邦股份,C39计算机、通信和其他电子设备制造业,SZ,2017-06-06,2017-06-15,39.36,78.88,1.0040650406504064,20,9,372883.76,2624970504.0,131248525.2,False,True,False,2017-06-06,0.0,1
sz300662,科锐国际,L72商务服务业,SZ,2017-06-08,2017-06-27,7.86,28.58,2.6361323155216283,20,19,2052594.9200000004,5420376843.0,271018842.15,False,True,False,2017-06-08,0.0,1
sz300663,科蓝软件,I65软件和信息技术服务业,SZ,2017-06-08,2017-06-23,8.72,28.93,2.317660550458715,20,15,894211.48,2272854973.0,113642748.65,False,True,False,2017-06-08,0.0,1
sz300664,鹏鹞环保,N77生态保护和环境治理业,SZ,2018-01-05,2018-01-17,10.66,27.4,1.5703564727954968,20,12,3169110.5000000005,7722022773.0,386101138.65,False,True,False,2018-01-05,0.0,1
sz300665,飞鹿股份,C26化学原料和化学制品制造业,SZ,2017-06-13,2017-06-28,12.16,38.5,2.1661184210526314,20,15,715080.69,2510169761.0,125508488.05,False,True,False,2017-06-13,0.0,1
sz300666,江丰电子,C39计算机、通信和其他电子设备制造业,SZ,2017-06-15,2017-07-10,5.57,32.4,4.816876122082585,20,25,823959.26,2402246623.0,120112331.15,False,True,False,2017-06-15,0.0,1
sz300667,必创科技,C40仪器仪表制造业,SZ,2017-06-19,2017-07-13,14.19,45.32,2.1937984496124034,20,24,832714.6900000001,3443680979.0,172184048.95,False,True,False,2017-06-19,0.0,1
